Oocyte..1.RPKM.	Oocyte..2.RPKM.	Oocyte..3.RPKM.	Zygote..1.RPKM.	Zygote..2.RPKM.	Zygote..3.RPKM.	X2.cell.embryo.1..Cell.1.RPKM.	X2.cell.embryo.1..Cell.2.RPKM.	X2.cell.embryo.2..Cell.1.RPKM.	X2.cell.embryo.2..Cell.2.RPKM.	X2.cell.embryo.3..Cell.1.RPKM.	X2.cell.embryo.3..Cell.2.RPKM.	X4.cell.embryo.1..Cell.1.RPKM.	X4.cell.embryo.1..Cell.2.RPKM.	X4.cell.embryo.1..Cell.3.RPKM.	X4.cell.embryo.1..Cell.4.RPKM.	X4.cell.embryo.2..Cell.1.RPKM.	X4.cell.embryo.2..Cell.2.RPKM.	X4.cell.embryo.2..Cell.3.RPKM.	X4.cell.embryo.2..Cell.4.RPKM.	X4.cell.embryo.3..Cell.1.RPKM.	X4.cell.embryo.3..Cell.2.RPKM.	X4.cell.embryo.3..Cell.3.RPKM.	X4.cell.embryo.3..Cell.4.RPKM.	X8.cell.embryo.1..Cell.1.RPKM.	X8.cell.embryo.1..Cell.2.RPKM.	X8.cell.embryo.1..Cell.3.RPKM.	X8.cell.embryo.1..Cell.4.RPKM.	X8.cell.embryo.2..Cell.1.RPKM.	X8.cell.embryo.2..Cell.2.RPKM.	X8.cell.embryo.2..Cell.3.RPKM.	X8.cell.embryo.2..Cell.4.RPKM.	X8.cell.embryo.2..Cell.5.RPKM.	X8.cell.embryo.2..Cell.6.RPKM.	X8.cell.embryo.2..Cell.7.RPKM.	X8.cell.embryo.2..Cell.8.RPKM.	X8.cell.embryo.3..Cell.1.RPKM.	X8.cell.embryo.3..Cell.2.RPKM.	X8.cell.embryo.3..Cell.3.RPKM.	X8.cell.embryo.3..Cell.4.RPKM.	X8.cell.embryo.3..Cell.5.RPKM.	X8.cell.embryo.3..Cell.6.RPKM.	X8.cell.embryo.3..Cell.7.RPKM.	X8.cell.embryo.3..Cell.8.RPKM.	Morulae..1..Cell.1.RPKM.	Morulae..1..Cell.2.RPKM.	Morulae..1..Cell.3.RPKM.	Morulae..1..Cell.4.RPKM.	Morulae..1..Cell.5.RPKM.	Morulae..1..Cell.6.RPKM.	Morulae..1..Cell.7.RPKM.	Morulae..1..Cell.8.RPKM.	Morulae..2..Cell.1.RPKM.	Morulae..2..Cell.2.RPKM.	Morulae..2..Cell.3.RPKM.	Morulae..2..Cell.4.RPKM.	Morulae..2..Cell.5.RPKM.	Morulae..2..Cell.6.RPKM.	Morulae..2..Cell.7.RPKM.	Morulae..2..Cell.8.RPKM.	Late.blastocyst..1..Cell.1.RPKM.	Late.blastocyst..1..Cell.2.RPKM.	Late.blastocyst..1..Cell.3.RPKM.	Late.blastocyst..1..Cell.4.RPKM.	Late.blastocyst..1..Cell.5.RPKM.	Late.blastocyst..1..Cell.6.RPKM.	Late.blastocyst..1..Cell.7.RPKM.	Late.blastocyst..1..Cell.8.RPKM.	Late.blastocyst..1..Cell.9.RPKM.	Late.blastocyst..1..Cell.10.RPKM.	Late.blastocyst..1..Cell.11.RPKM.	Late.blastocyst..1..Cell.12.RPKM.	Late.blastocyst..2..Cell.1.RPKM.	Late.blastocyst..2..Cell.2.RPKM.	Late.blastocyst..2..Cell.3.RPKM.	Late.blastocyst..2..Cell.4.RPKM.	Late.blastocyst..2..Cell.5.RPKM.	Late.blastocyst..2..Cell.6.RPKM.	Late.blastocyst..2..Cell.7.RPKM.	Late.blastocyst..2..Cell.8.RPKM.	Late.blastocyst..2..Cell.9.RPKM.	Late.blastocyst..2..Cell.10.RPKM.	Late.blastocyst..3..Cell.1.RPKM.	Late.blastocyst..3..Cell.2.RPKM.	Late.blastocyst..3..Cell.3.RPKM.	Late.blastocyst..3..Cell.4.RPKM.	Late.blastocyst..3..Cell.5.RPKM.	Late.blastocyst..3..Cell.6.RPKM.	Late.blastocyst..3..Cell.7.RPKM.	Late.blastocyst..3..Cell.8.RPKM.	gen
0	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0.2	0	2	0	1.7	0	0	0	0	0	0	8.8	3.2	0	17.1	10.5	13.1	10.8	7.7	8.9	10.9	15.9	25.3	11.8	25.2	9.5	5.7	6.4	1.5	7.3	0.5	11.3	46.7	6.8	10.4	0	2.4	5	8.4	1.8	0.2	1	0.9	10.7	5.3	0.4	0	0	2.6	0	0	0	0	0	0.5	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C20orf191
1.6	1.5	0.4	1.6	0.5	1.4	0.9	0.6	0.8	0.8	0.5	0.3	2.4	0	0	0	0.5	1.9	0.7	0.1	0.5	5.8	1.7	0	3.9	9.4	4	0.8	18.7	11.9	8.7	32.1	6.2	5.4	18.7	11	7.5	7.2	25.4	25.2	10	4.1	3.2	8.9	28.6	28.6	0.5	79.1	52.4	37.2	24.4	0.3	23.3	28.2	11.3	16.3	40	12.5	38.6	17	0	7.4	0	0.8	0	0	0	7.5	0	0	0.4	7.2	1	0.7	13.3	0	0	15.1	0	1.6	0	0	1.2	0.1	36.2	13.8	1.7	0.2	19.6	0.8	CREG1
2.4	1.5	2.9	1.4	2	1.1	0.6	0.7	1	1.2	0.6	0.5	2.9	1.7	1.6	2.9	1.7	0.8	1	0	1.9	3.2	3.4	0.6	1.2	0.1	0	0.6	0	0.2	0	0	0	0	0	0.4	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DOCK10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	2.1	9.3	4.8	6.8	0	0	1.9	0	0	0	0	0	0	0.3	0	0	0	0	4	0	0	0	20.4	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	PCDH10
8.1	8.3	10.9	9.4	6.7	12.4	5.9	7.1	7.6	10.6	6.1	7	11.7	16.9	0	11	25.1	10.2	20.8	9.4	13.2	5.4	7.5	12.1	13	12.7	0.1	0.1	0	0	0	0	0	0	1.1	0	1.7	0	0.1	0.6	3.3	0	2.3	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BICC1
4.3	4.9	5.5	11	6.5	5.9	6.1	5.9	5.7	5.4	4.9	4.3	0.2	14.2	17.5	1.1	9.7	8.3	10.5	11.5	13	14.9	10.9	8.3	13	21.4	3.9	11.3	0	0.2	1.4	0	0	0	0	0	3.2	0.8	5.5	1.8	4	1.5	0	0	2.3	0	0	4.5	0	0	0	0	0.5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TGFA
0	0	0	0.4	1	0.1	0	0.2	0	0	0.4	0.6	0	12.1	0	0	11.3	0	1.5	0	0	1.5	1.3	2.1	17.3	17.2	5.1	5.5	0	0.3	0.1	0	0	0	0	2.3	0	0	0	0	0	0	0	0	3.3	1.4	49.1	0.2	0	10.7	3.8	12.5	2.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HOXA9
9.3	10.3	10.9	12.9	12	15.6	8.2	7.1	10.2	12.7	8.8	7.1	10.5	9.8	8.8	7	7.5	20.1	13.7	18.7	13.4	15.5	11.8	11.7	7.1	10.4	11.6	8.6	1.6	1.8	3.1	0	3.4	2.6	1.2	8.9	5.1	5.1	3.6	3.5	1.8	2.2	2.4	2.1	1.8	0	0	0.5	0	0	0	0	0	0	0	1.6	0	1.1	0.3	0	0	0	2.1	1.5	2.8	0	0	0.1	3.8	0	0.7	0.6	0.2	1	0	0	0	0	0	0	0	0	0	0.2	0	8.3	0.5	0.9	6.2	4.3	PAIP2B
8.3	3.2	4.6	12.8	10.9	6.3	13.9	13.6	13.8	15.9	9.6	10	4	17.6	9	3.4	12.1	6.2	5.9	1.8	4.4	8.2	9.8	7.6	2.2	9.1	0.7	6.2	0	0.5	0.5	0	0	0	0	0	1.8	0.8	3.3	0	0	0	0.4	0	0.1	0	7.7	0	0	0	0.6	0.3	0	0	3.6	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	MAT1A
119.8	113.3	88.4	108.3	81	103.5	107.5	95.3	96.3	113.9	110.4	114.8	67.1	68.9	70.6	74.3	42.8	46.8	44.9	42.2	64.4	67.4	63.5	60.9	14	10.1	13.4	7	0.3	0.2	1.3	0	0	0.9	1.4	0.8	0.8	2.6	0.9	1	1.7	3.1	0.9	0	0	1.6	1.8	0.9	0.5	0	0	3.2	0	0	0.4	0	0	0.2	0	0.4	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FAM13AOS
0.9	1.4	2.1	2.5	0.5	1.1	1.3	1.3	2	2.1	0.6	0.7	0.8	1.1	5.1	2.8	1.1	1.2	0.8	2.5	1.2	0.7	0.5	0.6	0	0	0	2.2	0	0.2	0	0	0.2	0.2	0	0	0.3	0	0	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	4.1	0	1.3	0	0	0	0	ROBO2
2.5	2.3	3.9	12.5	12.2	15.8	11.2	11.3	15.7	13.5	10.5	9.9	4.5	15.5	21.1	11.2	14.1	14.7	11.9	13.5	18.7	15.4	21.4	14.7	9.9	17.2	1.9	13.1	0	0.6	0	1.1	0	0.5	0	0	5.5	3.9	2.1	5.7	0	0.2	0.6	1.2	0	0	0.2	0	0.8	0	0	1.2	1.6	0	1.4	0	0	0.8	1.5	0	0	0	0	0	6.8	0	0.4	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	1.2	0	NCALD
7.6	16.4	8.6	15.3	12.7	4.2	16.1	22.1	17.8	14.2	12.6	14.2	15	18.6	18.4	13.8	15.9	12	8.9	18.7	22.9	17.9	19	16.2	7	2.4	4.2	10.9	0	0	5.5	0.3	1.1	0	1.1	0	2.2	6.2	0.5	3.5	0.1	0.5	3.9	2.7	0	0.2	0.6	0.8	0.9	0	0	8.2	0.8	0	2.2	1.2	5.8	3.4	1.5	3.3	0	0	0	7.1	0	0	0	0	0	0	0	0	1	6.1	17.2	0	0	0	0	0.8	0	0	0	11.7	0.1	0	0.1	0	0	0	MTSS1
13.6	15.1	13.4	14.5	10	10.9	8.4	8.4	8.3	11.3	4.8	6.1	6.8	4.5	18.1	7.7	6.2	4.2	2.8	9.4	7.4	4.6	3	1.4	1	3.2	0.2	3.3	0.2	0	0	0	0	0.2	0	0	0	0.7	0.3	0	0	0	0	0	2.6	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1.8	0	2.3	0	1.6	0.5	1.4	0	0.8	0.9	2.5	2.4	0	0.2	0.2	0	0	3.3	1.1	0.1	0	0	0	0	4.6	0	LOC644714
35	36.3	41.1	16.9	21.6	22.8	14.6	16.3	16.2	15.5	14.9	17.4	24.9	22.5	30.6	26.8	21.8	28.9	19.7	30.7	23.5	29.4	28.7	26.9	15.3	15.1	21.1	13.1	1.9	3.5	2.1	0.2	0	0	0.6	0.7	5	4.5	2.4	3.8	1.8	2	3	3.2	0	1.2	0.2	0.7	0.7	0	1.3	0.1	2.1	0.5	0	0	0	0	0.6	0.1	9.7	2.7	1.9	0	0	2.6	0.2	2.2	0.1	0	0.7	2.4	0	0	0	1.9	0.4	0	0	0	0.1	0	0	1.9	3.3	0	0	1.1	4	0	PTPN3
87.8	66.6	78.9	24	21	30.8	18.6	17.1	19	17.8	10	19.2	40.5	19.2	80.2	69.6	31.9	13.3	23.9	53.6	48.3	54.7	33.2	43.5	6.6	29.7	25.6	12.7	0	5	2.9	0	0	3.7	0	2.7	0.7	11.1	2	20.4	0.4	9.4	7	19.3	3	2.2	0.1	23.2	4.4	7.9	9.6	0.2	15.5	5	1.4	20.3	0.3	5.9	2.2	4.8	0.6	0	0	0	0	4.9	0	0	0.7	0	2.1	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	15.6	0.1	0	0	SYT17
30	19.5	37.2	12.1	13	15.9	14.2	16.4	14.3	16.9	9.7	12.1	22.2	12.8	23.8	22.8	28.9	21.2	24.1	24.3	22.6	10.9	20.1	23.2	6.6	7	8.8	9.8	0.8	0.1	0.6	0.3	2.9	0	0.3	1.2	5.9	0.5	0	6.1	2	4	3.1	2.4	0	0	0	1	0.2	0	0	10.6	0.1	1.2	0	0	3	0.3	0.7	1.4	0	6.2	1	0.3	0	10	7.1	4	5.9	0.1	3.9	1.2	0.9	2.5	0.2	0	10.2	0	7.3	0.3	1.3	0	0	0	4.1	0	0	0	2.1	1.1	RGMA
29.9	22	23	49.4	39.9	41	28.4	23.5	19.9	16	18.1	16.1	21.3	39.9	34	57	41	34.2	35.5	31.6	53.4	43.1	60.6	47.1	7.9	19	20.1	1.8	6.5	1.4	4.1	0	3.4	4.1	2.3	7.6	4.2	0	0	6.8	0	0	29.7	0	0	0	183	2.9	0	0	0	6.9	0	0	3.6	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PPP1R3C
0.1	0.5	0.4	2.3	4	2.8	4.9	3.5	2.4	1.6	3	1.7	5.7	1.5	3.9	8.9	2.5	6.1	2.7	5.4	4.5	2.7	8.2	7.8	61	42.1	18.6	54.6	45.5	34.8	30.1	22.4	37.6	29.3	58.9	52.7	78.6	107	48.9	41.7	65.4	77.7	53.5	32.8	2	4.8	0.1	8.8	0.4	1	6.8	1.1	1.1	4.1	1.3	0	6.1	0.6	3.5	5.8	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	4.1	0	0	0	3.1	0	0	ZNF736
894.2	636.4	578.8	645.3	442.4	446.4	447.5	410.1	475.7	615.4	629.8	649.1	479.1	488.6	511	471.7	361.7	375.6	352.9	328.5	314.4	353.4	340.7	321.5	515	493.4	564.5	425.1	38.4	82.9	72.7	15.9	28.7	23.5	32.3	38.6	205.8	265.5	83.7	128.8	109.8	122.6	59.6	68.7	20	7.4	47.7	11.7	10	7.5	6.9	51.7	8	2	2.2	1.4	1	8.2	9.4	1.5	0.6	0	0	0	0	0	0	0	0	0	0.4	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PDE8B
2.4	2.5	3	2.3	3	5	1.6	0.9	1.3	1.4	1.8	2.2	5	2.8	9.5	3.8	4.9	1.9	2.8	5.7	4.1	4	3.3	3.7	0.6	4.1	4.7	3	0.8	0	0	0	0	0.4	0	0	1.4	0.5	2.3	0.9	0.2	0	0.5	0.2	0.3	0.1	0	0	0	2.9	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DCC
0	0	0	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	5.3	6.3	8.7	3.7	89.1	129.1	71.2	112.2	174.5	102.7	121.2	118.9	106.3	79.9	107.5	59.8	100.7	189.4	57.7	97.6	195.7	145.6	3	173.8	96.1	184.5	104.4	1.4	179.9	175.8	155.7	115.4	126.5	179.5	110.8	178.5	23.8	97.7	13.8	2.7	18.2	94.5	90.7	72.5	38.5	28.4	29.1	23.6	39.3	1.9	21.4	11.2	58.8	18.1	6	2.6	9.3	1.9	0	16.5	0	0	0	24.1	2.8	5	PHOSPHO1
25.3	43	27.6	47.4	51.6	56.9	54	53.1	56.3	42.1	59	50.9	114	97.2	71	73.1	90	126.1	93.7	133.5	76.7	72.3	77.3	69.3	72.4	91.5	71	50.4	4.1	5.2	1.2	3.8	2.1	1	0.1	1.5	12.4	3.5	2.6	6.3	8.3	2.5	6.3	1.8	1.6	0.2	1.1	1.7	1.7	4.2	2.3	0.6	2.5	1.1	0	0	3.7	1.3	1.2	0	3.8	3.1	3.8	2	0	2.3	2.5	1.4	2.6	11.6	11.2	3.3	5.5	4	0.3	6.7	10.9	0.8	0.2	0	0	0	0	3	5.5	10	0	0	4	0.8	GAB1
47	41.9	38.3	60.7	66.8	64.8	75.2	63.4	57.8	54.7	69.8	68.6	69.2	72.7	45.8	66.6	53.5	72.3	56.1	70.4	73.9	82	74.9	65.3	20	20.7	11.6	24.1	5.3	2.7	1.7	19.5	1.4	4.3	4.4	22.2	2.2	0	4	6.3	1.1	0	0	4.2	7.5	0.8	12.5	25.4	0.6	3.6	3.9	0.7	1.4	10	2.2	0	0	0	3.2	6.4	9	0	12	9	0	0.1	2.7	0.8	0	4.9	5.8	11	14.5	35.2	2.8	2.8	0.2	19.1	33.2	1.3	8.2	25	0	4.8	0.3	14.6	0	0.7	6.9	0	C3orf38
456.1	301.7	334.1	194.2	271.9	336.2	110.5	137.4	117.8	154.3	102.1	99.7	102.3	153.4	165.3	126.7	258.4	241.9	260.2	250.3	254.4	311.5	224.7	223.7	89.2	46.8	115.9	59.4	3.8	5.9	16.9	8.2	0	7.9	0	0.6	8.4	20.1	2.8	12.4	7.6	14.7	14.9	10.5	1.1	14.7	178.6	0.3	3.4	0	20.9	59.2	3.9	3.2	11.8	0.7	4	5.4	1.5	0.7	0	0	0	0	21.1	0	3.9	2.3	0	0	7.5	0	16.1	0	0	0	0	0	0	0	0	11.3	54.2	9.4	0	0.1	0	0	3.4	0	PXK
0.8	1.8	2	3.5	1.8	1.2	1.2	1.5	0.9	1.4	1.4	1.3	2.2	9.3	0.6	3.8	4.4	2.8	2.1	0.2	3.3	5.2	2.3	2.5	4.9	0.4	1.1	0	0	0.5	0	0	0	0	0.5	0	0.1	0	0	0.1	0	0.2	0.3	0.5	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CYP24A1
4.4	4.7	4.6	12.3	12	10.9	8.9	8.5	10.5	10.3	12.9	13.4	8.4	7.5	5.7	12.5	5.2	9.5	6.5	9.1	9.3	10.7	20.5	11.9	5.4	6.1	2	3.3	2.7	1.7	1.3	0.2	0.5	0.6	0.1	0.5	3.4	0.3	4.5	1.4	0.7	0	0	2.1	0.9	0	0.4	0.2	1	0	1.4	0.8	2.2	0.1	0	0	0.2	0.2	2.3	0.1	0	0	6.1	6.7	0.2	0.7	5.6	0.3	0.3	1.2	1	1.3	0.2	0.2	0	2.4	1.4	0.2	0.3	0.1	0	2.1	0	0	0	0	0	0	1.1	5.1	PGPEP1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	1.3	0	0	0	0	0	9.4	13.6	0.5	0.9	22	25.6	25.9	19	25.1	16.4	23.6	41.6	20.8	29.5	2.7	39.1	16.6	22.8	36.6	12.4	0	5.9	0	12.4	11.4	25.1	12.2	0.3	17.8	7.9	46.2	32.9	11.1	15.6	5.2	7.2	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ZNF487P
0	0	0	0	0	0.2	0	0	0	0	0	0	0.8	0	0	0	0	0	0.3	0	0	0	0	0	4.7	2	0	0	0.7	5.4	0.6	2	1.8	2.7	6.2	1.4	17.1	2.3	7.1	1.5	10.7	3.2	0.5	10.5	5.8	6	0	5.5	6.2	3	6.7	0	15.1	16	13.2	9.5	13.3	7.4	7.8	12.7	0	0.3	0	0	0	0	0.9	0.3	0	0	0	0	2.1	0.3	0.2	0	0	0	0	0.2	0	0	0	0	0	1.6	0	0	0	0	LOC606724
7.7	7.9	9.5	6	7.7	7.9	6.3	6.1	5.1	5.6	4.4	3.2	6.5	27.8	11.2	7.3	11	8.9	8.4	11.8	10.1	9	10	8.8	8.4	5.8	0.5	6.1	0.7	0	1.7	0	0	5.7	0	4.6	0	0.2	0.5	1.9	1.6	5.4	0	0	1.2	1.6	0	1.4	0.3	0	0.3	0	2.6	1.2	0	0.8	1.2	0	1.8	2.2	0	0	0	0	0	0	0	2.4	0	0	0	0	0.2	0.8	0	0	0	0.2	0	0	0	0	0	0	0	0.5	0	0	0	0	FBXO10
4.2	7.4	6.5	13.9	12.4	14.8	9.3	8.2	10	9.1	9.9	7.6	13.6	22.4	12.8	27.4	17	9.7	13.3	15.4	11.1	15.5	11.5	10.8	14.7	2.8	3.8	5.6	2.2	0.6	2	0.5	0	0	0	1.8	0.8	3.6	0	4.2	0.1	0.2	3.8	0	0	0	0.7	0.9	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0.1	0	0	0.1	0	0	0	1.7	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	TP63
0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0.8	0.7	0.8	0	5.6	0	3.5	2	3.1	3.1	5.5	2.4	0.1	0	1.1	0.2	11.3	9	0.5	3.9	15.4	5.7	12.7	3	0.1	4.2	5.1	0.2	0	2.6	8.5	0	0	2.7	0.5	1.2	11.7	0.3	0.2	8.8	0.8	0.2	0	9.6	20	0.3	100.5	165.9	314.4	203.1	257.8	102.6	82.6	239	50.6	179.6	161.2	120.1	39.5	3.1	58.7	84.1	28.8	74.8	54.1	34.9	156.2	34.5	681.8	1400.3	402.1	235.4	334.6	1423.7	1052.9	333.2	S100A13
3.4	3.4	3.7	2.9	3.7	3.8	3	3.4	2.5	3.2	2.8	2	0.8	3.2	1.5	6.1	2.2	7	5.2	1.7	6.9	2.4	5.5	6.6	3.1	0.5	6	4.7	0	0.8	0.7	0	0	0.2	0	0	1.3	0.9	0	0.7	0.4	0	0.5	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OSBPL5
8.2	6.8	9	13.2	14.1	15	9.1	8.2	10.8	15	6.2	6.9	18.5	20	17.9	15.7	14	10.6	15.9	13.3	14.8	15.4	13.2	14.9	1.2	4.8	3.9	3.5	0.5	0	0	0	0	0	0.4	0	2	1.3	0	1.9	0	1.6	2.4	0.5	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SAMD4A
0.7	0.8	0.7	9.2	7.1	10.3	6.4	6.1	5	4.8	5.7	7	5.5	5	1.2	5.3	10.4	5.7	6.5	19.8	9.3	7.8	15.7	11.1	2.7	6.4	3.8	5.6	0.5	0.9	2.3	0	0	0.8	0	0	0	0.4	0	0	0.5	6.8	2.4	0.2	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PKNOX2
1.4	0.5	0.4	0.4	0.6	0.5	0.1	0.2	0	0.2	0.3	0	0	0	0.1	0	0	0	1.3	0	0	0	0	0.1	0	0	3	7.5	0.4	4.4	4.8	14.7	1.5	0.7	0.2	0	10.1	12.4	7	5	7.2	2.4	4.3	4.6	12.7	10.7	0.2	25.7	16.9	14.3	12.7	0.2	8.4	6.3	5.1	5.1	16	4.4	6	3.6	18.2	68.1	63.3	90.3	46.5	81.9	42.5	18.9	5.9	37.8	35	52	35.2	4.9	3.9	37.2	44.1	40.2	80.5	13	76.4	38.3	79.7	47.5	67.4	31.3	11.4	87.6	37.5	19.7	GCSH
1.9	4	2.8	1.8	1.4	1.6	1.2	0.9	0.5	0.7	0	0.3	5.8	0.6	1.7	0	0.7	0	0.4	2.7	0	0	0.8	1.7	7.4	47.7	8.4	13.3	223.5	90.6	121.1	147.4	145.2	123.9	81.5	69.9	97.4	75.6	139.2	105.1	126.8	159.2	78.8	189.3	25.4	1.3	260.3	42.6	3.8	17.2	15.9	584.6	3.1	12.4	25.4	39.2	14.9	12.9	44.3	19.9	47.6	3.9	0	18.4	0	18.8	10.7	1	0	0	0	0.6	5.1	2.2	35.1	1.2	4	0	12.5	0.4	0.2	0	0	0.4	0	0	0	0	10.7	0.8	CLK4
12	22.2	18.3	100.3	114.8	70.4	93.6	68.6	91.3	84.8	69.4	62.3	43.3	97.8	79.5	60.3	41.1	57.8	61	79.6	57.5	98.4	49.8	64.6	3.3	3.6	16.2	20	7.5	9	4.8	1.2	0.2	2.4	2.1	49.3	0.8	2.5	0.7	5	1.8	0	0	1	0	1.9	0.6	3.9	0.8	1.5	6.1	0	4.6	6.5	0.2	0.7	2.4	6	0.5	7.6	0.3	0	0	0	0	0	0	0	0	0	0	0	0.5	4	1	0.9	3.7	0.9	0	1.8	0	0	0	0.3	0	0	0	0	0	0	ZNF799
5.2	6.1	6.9	4.2	3.6	6.2	3.6	3.6	4.1	3.5	4.1	2.6	5	9.9	4.6	12.9	5.4	4.1	8	5.9	4.6	7.5	8.7	6.8	1.3	3.6	7.3	5.1	0	0.9	0.9	0	0	0.8	0	0	2.4	0	2.6	0.7	0	0	0	0	0	0	1.6	0	0	0	1.8	25.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTPRR
0.5	0.4	0.4	6.1	2.5	4.6	4.1	2.6	2.7	3.2	3.4	4.4	0	2.1	2.3	2.1	3.6	1.2	3.2	0	3.1	5.3	4	5.7	3.5	3.8	1.2	3.5	21.6	10.8	17.2	14.2	13.5	7.3	11.8	3.7	5	1.8	4.1	1.8	11.9	19.4	2.4	12.4	25	42.5	0.6	30.5	32	61.5	42.1	0.7	39.1	42.5	32.9	22.7	47.2	27.8	24.5	30.2	2.7	1.2	0	0.1	0	13.5	4.8	0.4	9.2	0	4.9	0	0	0.8	0.4	7.1	0	0	0.2	3.9	0	0	0	0.4	3.1	0.9	5.5	0	0	6.3	ESYT1
1.5	1.5	2.9	1.5	1.6	2	1.5	1.5	1.2	1.4	1.1	1	1	9.9	2	4.4	2.9	3.3	0.4	2.4	2.4	1.7	1.5	1.8	0	0	0.6	0	0	0	0	0	0	0	0	0	0.3	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ERG
1	1.1	1.5	3.6	3.7	3.1	2.2	2	2.4	2.5	2.3	1.8	0.9	0	5.7	7.3	1.6	3.3	2.5	1.4	1.3	2.3	3.4	2.3	0	0.6	1.5	1.3	0.8	0.1	0.2	0	1.8	0	0	0.2	0.2	0.4	0	0	0.7	0	0.8	0	0	0.2	0	0.4	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0.4	2.9	0	0	0	2	0	0	0	0	0	0	NOSTRIN
